"id","golfer_id","score","course_name","created_at","updated_at"
3709,4,35.00,"Robert A. Black","2018-07-25 00:00:00",NULL
3710,21,43.00,"Robert A. Black","2018-07-25 00:00:00",NULL
3711,67,36.00,"Robert A. Black","2018-07-25 00:00:00",NULL
3712,42,36.00,"Robert A. Black","2018-07-25 00:00:00",NULL
3713,9,38.00,"Robert A. Black","2018-07-25 00:00:00",NULL
3714,85,40.00,"Robert A. Black","2018-07-01 00:00:00",NULL
3715,85,40.00,"Robert A. Black","2018-07-02 00:00:00",NULL
3716,85,40.00,"Robert A. Black","2018-07-03 00:00:00",NULL
3717,85,41.00,"Robert A. Black","2018-07-04 00:00:00",NULL
3718,85,41.00,"Robert A. Black","2018-07-05 00:00:00",NULL
3719,85,41.00,"Robert A. Black","2018-07-06 00:00:00",NULL
3720,85,41.00,"Robert A. Black","2018-07-07 00:00:00",NULL
3721,85,41.00,"Robert A. Black","2018-07-08 00:00:00",NULL
3722,85,41.00,"Robert A. Black","2018-07-09 00:00:00",NULL
3723,85,41.00,"Robert A. Black","2018-07-10 00:00:00",NULL
3724,85,41.00,"Robert A. Black","2018-07-11 00:00:00",NULL
3725,84,41.00,"Robert A. Black","2018-07-01 00:00:00",NULL
3726,84,41.00,"Robert A. Black","2018-07-02 00:00:00",NULL
3727,84,41.00,"Robert A. Black","2018-07-03 00:00:00",NULL
3728,84,41.00,"Robert A. Black","2018-07-04 00:00:00",NULL
3729,84,41.00,"Robert A. Black","2018-07-05 00:00:00",NULL
3730,84,41.00,"Robert A. Black","2018-07-06 00:00:00",NULL
3731,84,41.00,"Robert A. Black","2018-07-07 00:00:00",NULL
3732,84,41.00,"Robert A. Black","2018-07-08 00:00:00",NULL
3733,84,41.00,"Robert A. Black","2018-07-09 00:00:00",NULL
3734,84,41.00,"Robert A. Black","2018-07-10 00:00:00",NULL
3735,7,40.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3736,25,37.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3737,4,43.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3738,26,35.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3739,22,41.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3740,11,40.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3741,49,39.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3742,21,41.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3743,20,48.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3744,82,39.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3745,48,45.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3746,20,46.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3747,84,48.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3748,85,47.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3749,4,36.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3750,67,39.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3751,2,42.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3752,7,38.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3753,25,41.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3754,49,36.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3755,22,48.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3756,11,43.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3757,13,47.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3758,27,48.00,"Robert A. Black","2018-08-08 00:00:00",NULL
3759,2,44.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3760,64,43.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3761,19,44.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3762,20,52.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3763,8,40.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3764,7,36.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3765,22,44.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3766,85,50.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3767,9,40.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3768,29,43.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3769,4,42.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3770,40,42.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3771,13,48.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3772,79,36.00,"Robert A. Black","2018-08-15 00:00:00",NULL
3773,32,42.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3774,2,40.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3775,48,46.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3776,19,36.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3777,11,41.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3778,13,49.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3779,21,39.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3780,22,41.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3781,8,44.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3782,20,49.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3783,1,40.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3784,4,37.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3785,40,45.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3786,49,41.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3787,64,40.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3788,85,49.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3789,25,40.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3790,7,42.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3791,79,36.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3792,9,37.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3793,69,40.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3794,87,41.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3795,87,42.00,"Robert A. Black","2018-08-02 00:00:00",NULL
3796,87,42.00,"Robert A. Black","2018-08-03 00:00:00",NULL
3797,87,41.00,"Robert A. Black","2018-08-04 00:00:00",NULL
3798,87,43.00,"Robert A. Black","2018-08-05 00:00:00",NULL
3799,86,41.00,"Robert A. Black","2018-08-01 00:00:00",NULL
3800,86,42.00,"Robert A. Black","2018-08-02 00:00:00",NULL
3801,86,43.00,"Robert A. Black","2018-08-03 00:00:00",NULL
3802,86,43.00,"Robert A. Black","2018-08-04 00:00:00",NULL
3803,86,42.00,"Robert A. Black","2018-08-05 00:00:00",NULL
3804,86,43.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3805,87,44.00,"Robert A. Black","2018-08-22 00:00:00",NULL
3806,30,40.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3807,20,51.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3808,85,49.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3809,6,46.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3810,13,48.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3811,8,39.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3812,10,49.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3813,22,39.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3814,11,40.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3815,25,35.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3816,7,40.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3817,29,37.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3818,48,44.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3819,32,43.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3820,69,38.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3821,21,40.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3822,64,40.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3823,49,44.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3824,2,41.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3825,19,40.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3826,27,38.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3827,28,43.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3828,42,40.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3829,4,34.00,"Robert A. Black","2018-08-29 00:00:00",NULL
3830,1,39.00,"Robert A. Black","2018-09-05 00:00:00",NULL
3831,20,48.00,"Robert A. Black","2018-09-05 00:00:00",NULL
3832,51,36.00,"Robert A. Black","2018-09-05 00:00:00",NULL
3833,13,49.00,"Robert A. Black","2018-09-05 00:00:00",NULL
3834,30,47.00,"Robert A. Black","2018-09-05 00:00:00",NULL
3835,64,44.00,"Robert A. Black","2018-09-05 00:00:00",NULL
3836,19,44.00,"Robert A. Black","2018-09-05 00:00:00",NULL
3837,4,43.00,"Robert A. Black","2018-09-05 00:00:00",NULL
3838,88,40.00,"Robert A. Black","2018-09-01 00:00:00",NULL
3839,4,36.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3840,1,39.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3841,87,48.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3842,86,50.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3843,27,43.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3844,30,43.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3845,2,49.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3846,32,44.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3847,22,46.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3848,13,47.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3849,21,41.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3850,20,49.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3851,10,23.50,"Robert A. Black","2018-09-12 00:00:00",NULL
3852,82,49.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3853,8,41.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3854,51,35.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3855,25,42.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3856,9,35.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3857,89,39.00,"Robert A. Black","2018-09-12 00:00:00",NULL
3858,88,37.00,"Robert A. Black","2018-09-02 00:00:00",NULL
3859,88,37.00,"Robert A. Black","2018-09-03 00:00:00",NULL
3860,88,37.00,"Robert A. Black","2018-09-04 00:00:00",NULL
3861,88,37.00,"Robert A. Black","2018-09-05 00:00:00",NULL
3862,88,37.00,"Robert A. Black","2018-09-06 00:00:00",NULL
3863,2,42.00,"Robert A. Black","2018-09-19 00:00:00",NULL
3864,48,41.00,"Robert A. Black","2018-09-19 00:00:00",NULL
3865,32,45.00,"Robert A. Black","2018-09-19 00:00:00",NULL
3866,19,39.00,"Robert A. Black","2018-09-19 00:00:00",NULL
3867,62,35.00,"Robert A. Black","2018-09-19 00:00:00",NULL
3868,10,46.00,"Robert A. Black","2018-09-19 00:00:00",NULL
3869,29,37.00,"Robert A. Black","2018-09-19 00:00:00",NULL
3870,1,34.00,"Robert A. Black","2018-09-19 00:00:00",NULL
3871,4,37.00,"Robert A. Black","2018-09-19 00:00:00",NULL
3872,49,42.00,"Robert A. Black","2018-09-19 00:00:00",NULL
3873,19,40.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3874,79,36.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3875,20,49.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3876,1,38.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3877,30,42.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3878,25,40.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3879,13,46.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3880,11,39.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3881,42,36.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3882,21,42.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3883,64,39.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3884,2,44.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3885,89,44.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3886,4,35.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3887,82,42.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3888,67,36.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3889,18,39.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3890,7,42.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3891,69,40.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3892,19,40.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3893,8,42.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3894,32,40.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3895,49,37.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3896,22,44.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3897,9,36.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3898,10,45.00,"Robert A. Black","2018-09-26 00:00:00",NULL
3899,20,48.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3900,2,45.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3901,64,47.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3902,19,40.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3903,21,40.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3904,11,43.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3905,22,48.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3906,13,46.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3907,51,36.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3908,79,38.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3909,10,47.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3910,9,36.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3911,25,42.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3912,4,39.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3913,30,42.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3914,18,38.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3915,67,37.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3916,7,36.00,"Robert A. Black","2018-10-31 00:00:00",NULL
3917,30,39.00,"Robert A. Black","2018-10-31 00:00:00",NULL
3918,22,46.00,"Robert A. Black","2018-10-31 00:00:00",NULL
3919,21,42.00,"Robert A. Black","2018-10-31 00:00:00",NULL
3920,64,43.00,"Robert A. Black","2018-10-31 00:00:00",NULL
3921,13,25.00,"Robert A. Black","2018-10-31 00:00:00",NULL
3922,19,37.00,"Robert A. Black","2018-10-31 00:00:00",NULL
3923,69,40.00,"Robert A. Black","2018-10-31 00:00:00",NULL
3924,18,41.00,"Robert A. Black","2018-10-31 00:00:00",NULL
3925,9,38.00,"Robert A. Black","2018-10-31 00:00:00",NULL
3926,90,42.50,"Robert A. Black","2018-10-01 00:00:00",NULL
3927,90,41.00,"Robert A. Black","2018-10-02 00:00:00",NULL
3928,90,42.00,"Robert A. Black","2018-10-03 00:00:00",NULL
3929,90,42.00,"Robert A. Black","2018-10-04 00:00:00",NULL
3930,90,42.00,"Robert A. Black","2018-10-05 00:00:00",NULL
3931,90,41.00,"Robert A. Black","2018-10-06 00:00:00",NULL
3932,90,42.00,"Robert A. Black","2018-10-07 00:00:00",NULL
3933,90,41.00,"Robert A. Black","2018-10-08 00:00:00",NULL
3934,90,41.00,"Robert A. Black","2018-10-09 00:00:00",NULL
3935,11,42.00,"Robert A. Black","2019-03-21 00:00:00",NULL
3936,48,46.00,"Robert A. Black","2019-03-21 00:00:00",NULL
3937,49,44.00,"Robert A. Black","2019-03-21 00:00:00",NULL
3938,2,41.00,"Robert A. Black","2019-03-21 00:00:00",NULL
3939,19,41.00,"Robert A. Black","2019-03-21 00:00:00",NULL
3940,7,39.00,"Robert A. Black","2019-03-21 00:00:00",NULL
3941,56,41.00,"Robert A. Black","2019-03-21 00:00:00",NULL
3942,40,45.00,"Robert A. Black","2019-03-21 00:00:00",NULL
3943,10,46.00,"Robert A. Black","2019-03-21 00:00:00",NULL
3944,91,39.00,"Robert A. Black","2019-03-01 00:00:00",NULL
3945,91,39.00,"Robert A. Black","2019-03-02 00:00:00",NULL
3946,91,40.00,"Robert A. Black","2019-03-03 00:00:00",NULL
3947,91,39.00,"Robert A. Black","2019-03-04 00:00:00",NULL
3948,91,39.00,"Robert A. Black","2019-03-05 00:00:00",NULL
3949,91,40.00,"Robert A. Black","2019-03-06 00:00:00",NULL
3950,91,39.00,"Robert A. Black","2019-03-07 00:00:00",NULL
3951,91,40.00,"Robert A. Black","2019-03-08 00:00:00",NULL
3952,91,39.00,"Robert A. Black","2019-03-09 00:00:00",NULL
3953,91,39.00,"Robert A. Black","2019-03-10 00:00:00",NULL
3954,91,40.00,"Robert A. Black","2019-03-21 00:00:00",NULL
3955,19,40.00,"Robert A. Black","2018-10-17 00:00:00",NULL
3956,29,39.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3957,2,45.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3958,32,42.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3959,19,40.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3960,48,47.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3961,11,41.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3962,49,36.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3963,21,46.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3964,21,46.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3965,29,39.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3966,49,36.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3967,8,42.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3968,11,41.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3969,48,47.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3970,19,40.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3971,32,42.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3972,2,45.00,"Robert A. Black","2019-03-27 00:00:00",NULL
3973,48,47.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3974,32,46.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3975,2,44.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3976,19,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3977,30,47.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3978,83,49.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3979,10,45.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3980,8,46.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3981,29,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3982,27,41.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3983,4,42.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3984,22,46.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3985,21,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3986,11,38.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3987,41,41.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3988,92,47.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3989,92,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3990,92,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3991,92,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3992,92,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3993,92,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3994,92,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3995,92,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3996,92,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3997,92,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3998,92,40.00,"Robert A. Black","2019-04-03 00:00:00",NULL
3999,29,37.00,"Robert A. Black","2019-04-09 00:00:00",NULL
4000,26,34.00,"Robert A. Black","2019-04-09 00:00:00",NULL
4001,4,39.00,"Robert A. Black","2019-04-09 00:00:00",NULL
4002,22,45.00,"Robert A. Black","2019-04-09 00:00:00",NULL
4003,83,43.00,"Robert A. Black","2019-04-09 00:00:00",NULL
4004,8,46.00,"Robert A. Black","2019-04-09 00:00:00",NULL
4005,21,47.00,"Robert A. Black","2019-04-09 00:00:00",NULL
4006,32,39.00,"Robert A. Black","2019-04-09 00:00:00",NULL
4007,19,37.00,"Robert A. Black","2019-04-09 00:00:00",NULL
4008,2,42.00,"Robert A. Black","2019-04-09 00:00:00",NULL
4009,30,44.00,"Robert A. Black","2019-04-09 00:00:00",NULL
4010,48,42.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4011,2,46.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4012,7,40.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4013,19,41.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4014,21,44.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4015,11,38.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4016,22,45.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4017,83,46.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4018,27,46.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4019,9,43.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4020,8,42.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4021,4,43.00,"Robert A. Black","2019-04-17 00:00:00",NULL
4022,22,40.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4023,11,41.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4024,7,40.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4025,30,38.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4026,83,43.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4027,20,52.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4028,92,45.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4029,26,34.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4030,67,40.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4031,4,38.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4032,1,38.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4033,48,47.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4034,27,37.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4035,2,42.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4036,32,40.00,"Robert A. Black","2019-04-24 00:00:00",NULL
4037,93,33.00,"Robert A. Black","2019-05-01 00:00:00",NULL
4038,93,33.00,"Robert A. Black","2019-05-02 00:00:00",NULL
4039,93,33.00,"Robert A. Black","2019-05-03 00:00:00",NULL
4040,93,33.00,"Robert A. Black","2019-05-04 00:00:00",NULL
4041,93,33.00,"Robert A. Black","2019-05-05 00:00:00",NULL
4042,93,33.00,"Robert A. Black","2019-05-06 00:00:00",NULL
4043,93,38.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4044,2,47.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4045,41,37.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4046,41,35.50,"Robert A. Black","2019-05-01 00:00:00",NULL
4047,41,35.50,"Robert A. Black","2019-05-02 00:00:00",NULL
4048,41,35.50,"Robert A. Black","2019-05-03 00:00:00",NULL
4049,41,35.50,"Robert A. Black","2019-05-04 00:00:00",NULL
4050,41,35.50,"Robert A. Black","2019-05-05 00:00:00",NULL
4051,41,35.00,"Robert A. Black","2019-05-06 00:00:00",NULL
4052,41,35.50,"Robert A. Black","2019-05-07 00:00:00",NULL
4053,19,39.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4054,21,40.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4055,48,44.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4056,20,54.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4057,83,54.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4058,22,44.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4059,11,42.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4060,27,44.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4061,7,39.00,"Robert A. Black","2019-05-08 00:00:00",NULL
4062,7,42.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4063,48,51.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4064,64,43.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4065,32,40.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4066,49,36.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4067,41,37.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4068,8,45.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4069,30,41.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4070,22,46.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4071,13,48.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4072,11,43.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4073,21,40.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4074,20,50.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4075,69,36.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4076,83,46.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4077,93,33.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4078,1,38.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4079,4,38.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4080,26,35.00,"Robert A. Black","2019-05-15 00:00:00",NULL
4081,2,45.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4082,8,43.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4083,49,42.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4084,64,45.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4085,21,47.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4086,11,45.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4087,22,46.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4088,13,47.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4089,83,49.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4090,41,36.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4091,48,45.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4092,69,41.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4093,7,43.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4094,4,41.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4095,26,32.00,"Robert A. Black","2019-05-22 00:00:00",NULL
4096,19,37.00,"Robert A. Black","2019-05-29 00:00:00",NULL
4097,49,39.00,"Robert A. Black","2019-05-29 00:00:00",NULL
4098,48,40.00,"Robert A. Black","2019-05-29 00:00:00",NULL
4099,40,49.00,"Robert A. Black","2019-05-29 00:00:00",NULL
4100,21,40.00,"Robert A. Black","2019-05-29 00:00:00",NULL
4101,11,42.00,"Robert A. Black","2019-05-29 00:00:00",NULL
4102,13,50.00,"Robert A. Black","2019-05-29 00:00:00",NULL
4103,22,44.00,"Robert A. Black","2019-05-29 00:00:00",NULL
4104,83,46.00,"Robert A. Black","2019-05-29 00:00:00",NULL
4105,92,49.00,"Robert A. Black","2019-05-29 00:00:00",NULL
4106,30,40.00,"Robert A. Black","2019-05-29 00:00:00",NULL
4107,7,39.00,"Robert A. Black","2019-05-29 00:00:00",NULL
